UniprotID_TF	UniprotID_Target	NCBI_GeneID_TF	NCBI_GeneID_Target	Name_TF	Name_Target	Detection_method	PubmedID	Organism	Source_database	Small-scale_evidence	TF_TFLink_ortho	TF_nonTFLink_ortho	Target_TFLink_ortho	Target_nonTFLink_ortho	source
Q9I9P9	F1Q5B5	30639	393982	smad2	alpl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1R3D3	393202	-	hif1ab	gapdhs	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:O14556;Mm:S4R2G5	Rn:B1WBQ8	tf-link
Q9I9E1	Q1L8R8	57930	560317	foxh1	si:dkey-222b8.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QF98	30639	387255	smad2	rbm19	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y4C8;Ce:Q9XU67;Dm:Q9VT19;Mm:Q8R3C6;Rn:D3ZHU8;Sc:Q06106	-	tf-link
Q6EHI4	B8JIG4	393202	336782	hif1ab	ufsp2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	E7EZ02	792333	566017	nanog	lsm8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O95777;Ce:Q95XD4;Dm:Q9W087;Mm:Q6ZWM4;Rn:B2RZB6	-	tf-link
F1QDF2	E7FFQ4	-	561041	sall4	mmp15a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	E7FF15	-	564300	sall4	lrrc58b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	Q7ZVI2	792333	-	nanog	nfe2l2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q16236;Mm:Q60795;Rn:O54968	-	tf-link
A5JNG8	A3KNH7	792333	83915	nanog	nfya	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	Q1L955	30639	794045	smad2	si:dkey-211g8.6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A4QNW4	57930	100037317	foxh1	cdnf	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q49AH0;Mm:Q8CC36;Rn:P0C5I0	-	tf-link
Q9I9E1	F1R9K7	57930	-	foxh1	sh3bp5la	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q92051	57930	30331	foxh1	cahz	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A3QJW5	57930	322089	foxh1	ctps1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	B0UXI6	30639	-	smad2	slc20a1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IZ17	792333	-	nanog	mia2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QWP7	57930	321130	foxh1	nop2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P46087;Dm:A1Z909;Mm:E9QN31;Rn:D4ACW1	-	tf-link
A5JNG8	A0A0R4I9R5	792333	-	nanog	rnf34a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Rn:Q6AYH3	-	tf-link
A5JNG8	E7F4G2	792333	378456	nanog	sbf2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q86WG5;Mm:E9PXF8;Rn:B5DEJ9	-	tf-link
Q9I9E1	Q9YI02	57930	30113	foxh1	skib	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	E7F004	30639	100332721	smad2	neo1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	A0A0R4IXM2	30481	-	gata1a	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	E7FAA4	393202	-	hif1ab	fam13a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6JAA4	A1A5T6	415104	553277	ctcf	dido1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
A5JNG8	E9QIM9	792333	567346	nanog	uhrf1bp1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6BDS2;Mm:B2KF50;Rn:D3ZMR2	-	tf-link
Q6EHI4	A0A0G2KCN9	393202	-	hif1ab	ehmt2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Mm:Q9Z148;Rn:Q6MG72	Hs:A2ABF9	tf-link
A5JNG8	A0A0G2KYC0	792333	-	nanog	cpeb4b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q17RY0;Mm:Q7TN98	Rn:A0A0G2K3Y6	tf-link
A5JNG8	A0A0R4IT11	792333	-	nanog	notch1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	B7TWQ0	57930	563937	foxh1	nppcl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1Q7I8	-	-	sall4	ccdc153	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q494R4;Mm:P0C7Q1;Rn:Q5FVL4	-	tf-link
Q05AJ3	F1QPT2	30481	-	gata1a	tspan4b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QZB9	30639	474349	smad2	magi1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96QZ7;Mm:Q6RHR9;Rn:A0A0G2JZE4	-	tf-link
Q6EHI4	A0A140LGC0	393202	-	hif1ab	cfap410	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
F1QDF2	Q503E2	-	553791	sall4	prep	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	E7FGH8	57930	-	foxh1	insm2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A8BAQ7	30639	-	smad2	pcyt2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q99447;Ce:X5LPX5;Dm:Q9VK25;Mm:Q922E4;Rn:O88637;Sc:P33412	-	tf-link
A5JNG8	Q5I2A9	792333	386787	nanog	itga5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B8JLD4	792333	100003587	nanog	herc3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q15034;Mm:A6H6S0;Rn:D3ZPP6	Hs:H0Y8G9	tf-link
A5JNG8	F1QZG8	792333	286745	nanog	ddx55	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8NHQ9;Ce:P34640;Dm:Q9VHU1;Mm:Q6ZPL9;Rn:D3ZX56;Sc:P25808	-	tf-link
Q9I9E1	Q5SNS7	57930	560629	foxh1	si:dkey-119m7.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Ce:Q22686;Rn:D3ZXZ4	tf-link
F1QDF2	Q7T2E1	-	798071	sall4	sec13	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Ce:Q9N4A7;Dm:Q9V3J4;Mm:Q9D1M0;Rn:Q5XFW8;Sc:Q04491	-	tf-link
Q05AJ3	A0A0R4ITK5	30481	-	gata1a	ankrd13c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N6S4;Ce:Q17555;Mm:Q3UX43;Rn:D3ZMJ4	Dm:Q7K3G2	tf-link
Q9I9E1	Q2MJQ9	57930	569027	foxh1	smyd1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8NB12;Ce:Q8I4F7;Mm:P97443	Rn:D4A3D2	tf-link
Q6TEL1	F1QK19	322275	-	rad21a	lpxn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60711	Rn:Q5M852	tf-link
F1QDF2	Q7ZTY6	-	393295	sall4	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q96N11;Dm:Q9VPF9;Mm:Q8BGA7;Rn:F1M0G5	-	tf-link
A5JNG8	B8A4V8	792333	553647	nanog	tma16	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96EY4;Dm:Q9VXY4;Mm:Q9CR02;Rn:D4AAG0;Sc:Q08687	-	tf-link
A5JNG8	F1R809	792333	-	nanog	ndufa3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O95167;Mm:Q9CQ91;Rn:A0A0G2KAA3;Rn:D3ZMT2	Rn:M0RB63;Rn:D4A1B0	tf-link
A5JNG8	A9JRC9	792333	566376	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Hs:A0A2R8Y4L9	tf-link
Q9I9E1	I3ISB5	57930	767675	foxh1	pigs	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96S52;Dm:Q9VC10;Mm:Q6PD26;Rn:Q5XI31;Sc:Q04080	Ce:Q22496	tf-link
Q9I9E1	F1R2J1	57930	352939	foxh1	pnx	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q9WUN8	-	tf-link
Q6TEL1	A0A0R4IAH9	322275	-	rad21a	si:dkey-102m7.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1QXK1	-	-	sall4	si:ch211-207d6.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	F1QPT3	792333	393461	nanog	gmds	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q8JGR2	-	286777	sall4	ddx54	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q8TDD1;Ce:Q688Z3;Dm:Q8SY39;Mm:Q8K4L0;Rn:D3ZHY6;Sc:Q12389	-	tf-link
Q05AJ3	F1QNQ8	30481	-	gata1a	c1d	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q13901;Ce:Q9N3J4;Mm:O35473;Rn:B5DEI6;Sc:P38801	-	tf-link
F1QDF2	B7ZD55	-	-	sall4	wnt8b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q93098;Mm:Q8BQD1	Rn:D3ZND6	tf-link
Q6EHI4	A2CEC6	393202	-	hif1ab	dipk2aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q6TEL1	B8JJS7	322275	541535	rad21a	golim4b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7F9C4	57930	572074	foxh1	prkaa2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:O18645;Mm:Q8BRK8;Rn:G3V715	Hs:A0A087WXX9	tf-link
Q9I9E1	F1QAG4	57930	791135	foxh1	greb1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q4ZG55;Mm:Q3UHK3	Rn:F1LW89	tf-link
A5JNG8	B8A5Y1	792333	406719	nanog	prdm8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	E7F5H4	322275	-	rad21a	ttyh3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q9I8U9	57930	58084	foxh1	tnnt3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E9QBL3	792333	-	nanog	si:ch211-142c4.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	Q561X0	30481	550572	gata1a	cnep1r1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N9A8;Dm:Q8T0B1;Mm:Q3UJ81;Rn:D3ZJA8	Ce:A5PEW7	tf-link
A5JNG8	F1R0L9	792333	559290	nanog	abhd2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Sc:Q03649	tf-link
Q9I9E1	A8KB34	57930	557232	foxh1	aspa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P45381;Mm:Q8R3P0	Rn:A0A0H2UHY8	tf-link
A5JNG8	F1QWX1	792333	-	nanog	gnal2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A2R8Q6R8	792333	558202	nanog	tm9sf5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	E7FFM9	792333	798356	nanog	si:ch211-262e15.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q01167;Mm:Q3UCQ1	-	tf-link
Q6EHI4	F1QJ49	393202	570761	hif1ab	prkag2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	A0A2R8Q4R6	792333	103283056	nanog	tet3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QH05	792333	564510	nanog	bud13	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9BRD0;Ce:P30640;Dm:Q9VC60;Mm:Q8R149;Rn:G3V8F3	-	tf-link
A5JNG8	A0A0R4IJM4	792333	-	nanog	tradv3.0.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	E7F641	30639	-	smad2	cnksr2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q1LV17	57930	556852	foxh1	irf2bp1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8IU81;Mm:Q8R3Y8;Rn:D4AAZ8	-	tf-link
A5JNG8	Q08CN0	792333	767808	nanog	trappc2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q7ZTI0	792333	321504	nanog	ssb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	A3KNL9	393202	100037370	hif1ab	nudt6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	Q567Y6	792333	550583	nanog	ift22	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H7X7;Mm:Q9DAI2;Rn:Q5FVJ7	Ce:Q9XUC2	tf-link
Q6P0E1	F1QZ63	378723	793090	sox2	rnf26	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	Hs:Q9BY78;Mm:Q8BUH7;Rn:B0BN75	-	tf-link
A5JNG8	Q561X1	792333	550576	nanog	anapc16	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q96DE5;Rn:D3ZDN9	-	tf-link
Q98TU2	Q803L0	64603	394066	eomesa	lin28a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9E1	E7FBV7	57930	-	foxh1	tcf23	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A0R4IT71	57930	324863	foxh1	fnip1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8TF40;Mm:Q68FD7	-	tf-link
Q6TEL1	E7EZ13	322275	797906	rad21a	soga1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A5WV68	-	100005064	sall4	tsen15	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q8WW01;Mm:G3X8S8;Rn:A0A0G2K1V3	-	tf-link
A5JNG8	X1WF32	792333	-	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1RBF5	792333	-	nanog	haus5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O94927;Mm:Q9D786;Rn:D4AB06	-	tf-link
F1QDF2	Q7T346	-	378866	sall4	ddit4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9NX09;Mm:Q9D3F7;Rn:G3V620	-	tf-link
A5JNG8	F1QU58	792333	-	nanog	b9d1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UPM9;Ce:Q21191;Dm:Q9VF59;Mm:Q9R1S0	Rn:P0C5J2	tf-link
A5JNG8	F1Q568	792333	-	nanog	prickle3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1QKW1	393202	-	hif1ab	zmat1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	Q7ZVX5	792333	393130	nanog	reep3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6NUK4	-	tf-link
Q6TEL1	I3ITH9	322275	567944	rad21a	cep20	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q9CZS3;Rn:B0BN31	-	tf-link
Q05AJ3	A0A2R8QRK9	30481	-	gata1a	mtf2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FGK0	57930	100006189	foxh1	osbpl5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:Q8MPR9	-	tf-link
F1QDF2	Q6PD99	-	406407	sall4	marcksl1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6JAA4	Q7SX76	415104	393347	ctcf	fgfrl1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	Hs:Q8N441;Mm:Q91V87;Rn:Q7TQM3	-	tf-link
A5JNG8	B3DJX4	792333	-	nanog	kcnh6a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	A0A0R4IQE0	322275	387260	rad21a	scarb1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	X1WBA2	792333	-	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	Q5RHD1	393202	-	hif1ab	kdm7a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q6ZMT4	-	tf-link
A5JNG8	B8A491	792333	-	nanog	ifi27.5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E7FC91	57930	561373	foxh1	ankrd44	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N8A2;Mm:B2RXR6;Rn:F1LZH9	-	tf-link
Q9I9E1	F1RD09	57930	572032	foxh1	si:dkeyp-117h8.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q9DFZ0	-	83496	sall4	bambia	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q13145;Mm:Q9D0L6;Rn:Q91XN4	-	tf-link
Q6EHI4	Q6DGA7	393202	436942	hif1ab	cybc1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q9BQA9;Mm:Q3TYS2;Rn:Q6AYA6	-	tf-link
Q6TEL1	A0A0N4STP4	322275	-	rad21a	klhl7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q98TU2	F1QPD2	64603	-	eomesa	kdm4c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	Hs:Q9H3R0;Mm:Q8VCD7	-	tf-link
A5JNG8	F1Q691	792333	30304	nanog	tdgf1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QV81	792333	100003370	nanog	si:ch73-303b9.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A0A286Y8T8	-	497616	sall4	numbl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6EHI4	Q5BLF0	393202	541444	hif1ab	nmd3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q96D46;Ce:Q22792;Dm:O46050;Mm:Q99L48;Sc:P38861	Rn:F6PUQ7	tf-link
Q9I9E1	F8W469	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0H2UKX5	792333	-	nanog	gfra1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1QIT7	393202	-	hif1ab	cmss1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q9BQ75;Mm:Q9CZT6	Rn:A0A0H2UHT9	tf-link
Q90270	F1R5S7	30333	30548	pou5f1	foxd3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UJU5	Mm:A2BDY3	tf-link
Q9I9E1	E7EXW8	57930	-	foxh1	glg1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	F1QX94	322275	-	rad21a	eif4g3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F6NQ00	792333	568087	nanog	ccar1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IAI9	792333	-	nanog	si:ch73-167f10.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7FCQ1	-	555987	sall4	jakmip1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q96N16;Rn:Q3SWS9	Mm:D3Z4U5	tf-link
A5JNG8	E9QHP0	792333	558430	nanog	lcorl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A0J9YIG5	57930	266796	foxh1	sec61a1l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1RAF4	792333	-	nanog	atg16l2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q6NYK2	57930	393767	foxh1	rom1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Rn:Q5PPM7	-	tf-link
A5JNG8	F6PD98	792333	405890	nanog	esrrga	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F6PDY7	792333	378746	nanog	atp2b1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q1LUI6	-	567287	sall4	rnf217	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	E7EYZ1	57930	100334535	foxh1	usp18	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UMW8;Mm:Q9WTV6;Rn:Q6AYC7	-	tf-link
Q05AJ3	A2BGU9	30481	322648	gata1a	serhl	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9H4I8;Dm:O18391;Mm:Q9EPB5;Rn:D4A071	-	tf-link
Q9I9P9	B0V324	30639	-	smad2	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E9QCN6	-	751738	sall4	nxt2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9NPJ8;Ce:Q9U757;Dm:Q9V3H8;Rn:A0A140TAD4	-	tf-link
Q98TU2	F1QSV0	64603	569243	eomesa	ecsit	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	Hs:Q9BQ95;Ce:Q9N580;Dm:Q9U6M0;Mm:A0A0R4J174;Rn:Q5XIC2	-	tf-link
F1QDF2	Q6TNS5	-	337226	sall4	MLC3SM	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
