GENE_PRODUCT_DB	GENE_PRODUCT_ID	SYMBOL	QUALIFIER	GO_TERM	GO_NAME	ECO_ID	GO_EVIDENCE_CODE	REFERENCE	WITH_FROM	TAXON_ID	ASSIGNED_BY	ANNOTATION_EXTENSION	GO_ASPECT
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020894	7955	InterPro		C
UniProtKB	Q90275	cdh2	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002126|InterPro:IPR015919	7955	InterPro		C
UniProtKB	Q90275	cdh2	involved_in	GO:0007155	cell adhesion	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020894	7955	InterPro		P
UniProtKB	Q90275	cdh2	involved_in	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000233|InterPro:IPR002126	7955	InterPro		P
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0070161	anchoring junction	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0965	7955	UniProt		C
UniProtKB	Q90275	cdh2	involved_in	GO:0030154	cell differentiation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0221	7955	UniProt		P
UniProtKB	Q90275	cdh2	enables	GO:0046872	metal ion binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	7955	UniProt		F
UniProtKB	Q90275	cdh2	involved_in	GO:0007155	cell adhesion	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0130	7955	UniProt		P
UniProtKB	Q90275	cdh2	involved_in	GO:0007399	nervous system development	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0524	7955	UniProt		P
UniProtKB	Q90275	cdh2	part_of	GO:0016342	catenin complex	ECO:0000314	IDA	PMID:10456847		7955	ZFIN		C
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:18045497		7955	ZFIN		C
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:20463035		7955	ZFIN		C
UniProtKB	Q90275	cdh2	located_in	GO:0042734	presynaptic membrane	ECO:0000314	IDA	PMID:15483121		7955	ZFIN		C
UniProtKB	Q90275	cdh2	located_in	GO:0048471	perinuclear region of cytoplasm	ECO:0000314	IDA	PMID:20463035		7955	ZFIN		C
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0042246	tissue regeneration	ECO:0000270	IEP	PMID:16205622		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007416	synapse assembly	ECO:0000270	IEP	PMID:15483121		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000316	IGI	PMID:18045497	ZFIN:ZDB-GENO-070308-4,ZFIN:ZDB-MRPHLNO-041217-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000316	IGI	PMID:18045497	ZFIN:ZDB-GENO-080422-2,ZFIN:ZDB-MRPHLNO-041217-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000316	IGI	PMID:21610036	ZFIN:ZDB-MRPHLNO-060724-1,ZFIN:ZDB-MRPHLNO-060724-2,ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000316	IGI	PMID:21610036	ZFIN:ZDB-MRPHLNO-060815-1,ZFIN:ZDB-MRPHLNO-060818-7	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060030	dorsal convergence	ECO:0000316	IGI	PMID:17331724	ZFIN:ZDB-GENO-070515-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060030	dorsal convergence	ECO:0000316	IGI	PMID:17331724	ZFIN:ZDB-GENO-070516-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060030	dorsal convergence	ECO:0000316	IGI	PMID:17331724	ZFIN:ZDB-MRPHLNO-050221-6	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0070285	pigment cell development	ECO:0000316	IGI	PMID:20463035	ZFIN:ZDB-GENO-100728-4,ZFIN:ZDB-MRPHLNO-100622-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0001755	neural crest cell migration	ECO:0000316	IGI	PMID:20463035	ZFIN:ZDB-GENE-100727-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0001755	neural crest cell migration	ECO:0000316	IGI	PMID:20463035	ZFIN:ZDB-GENO-100728-4,ZFIN:ZDB-MRPHLNO-100622-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0090248	cell migration involved in somitogenic axis elongation	ECO:0000315	IMP	PMID:23293289	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-070308-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0036342	post-anal tail morphogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080710-6	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048048	embryonic eye morphogenesis	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048331	axial mesoderm structural organization	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048332	mesoderm morphogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048699	generation of neurons	ECO:0000315	IMP	PMID:20362667	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048699	generation of neurons	ECO:0000315	IMP	PMID:20362667	ZFIN:ZDB-GENO-110823-9	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048752	semicircular canal morphogenesis	ECO:0000315	IMP	PMID:17158919	ZFIN:ZDB-GENO-980202-185	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048752	semicircular canal morphogenesis	ECO:0000315	IMP	PMID:17158919	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0048752	semicircular canal morphogenesis	ECO:0000315	IMP	PMID:17158919	ZFIN:ZDB-MRPHLNO-070621-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:2000178	negative regulation of neural precursor cell proliferation	ECO:0000315	IMP	PMID:21389116	ZFIN:ZDB-GENO-070308-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:2000178	negative regulation of neural precursor cell proliferation	ECO:0000315	IMP	PMID:21389116	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:2000178	negative regulation of neural precursor cell proliferation	ECO:0000315	IMP	PMID:21389116	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0045198	establishment of epithelial cell apical/basal polarity	ECO:0000315	IMP	PMID:19759292	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060030	dorsal convergence	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060041	retina development in camera-type eye	ECO:0000315	IMP	PMID:17070801	ZFIN:ZDB-GENO-070208-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060059	embryonic retina morphogenesis in camera-type eye	ECO:0000315	IMP	PMID:20362667	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060059	embryonic retina morphogenesis in camera-type eye	ECO:0000315	IMP	PMID:20362667	ZFIN:ZDB-GENO-110823-9	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060088	auditory receptor cell stereocilium organization	ECO:0000315	IMP	PMID:17158919	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060088	auditory receptor cell stereocilium organization	ECO:0000315	IMP	PMID:17158919	ZFIN:ZDB-MRPHLNO-070621-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0042476	odontogenesis	ECO:0000315	IMP	PMID:23396519	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0060271	cilium assembly	ECO:0000315	IMP	PMID:21389116	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0042478	regulation of eye photoreceptor cell development	ECO:0000315	IMP	PMID:17070801	ZFIN:ZDB-GENO-070208-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030901	midbrain development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030901	midbrain development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030901	midbrain development	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:15126039	ZFIN:ZDB-GENO-980202-185	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1340	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1342	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030902	hindbrain development	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0030917	midbrain-hindbrain boundary development	ECO:0000315	IMP	PMID:32439756	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021511	spinal cord patterning	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1342	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021535	cell migration in hindbrain	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1342	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021577	hindbrain structural organization	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1342	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021591	ventricular system development	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1340	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021591	ventricular system development	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0034332	adherens junction organization	ECO:0000315	IMP	PMID:23293289	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-MRPHLNO-070621-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:16943271	ZFIN:ZDB-GENO-070308-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-070308-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080710-4	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080710-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0021915	neural tube development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0097475	motor neuron migration	ECO:0000315	IMP	PMID:23325758	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0000902	cell morphogenesis	ECO:0000315	IMP	PMID:9007241	ZFIN:ZDB-GENO-980202-1340	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0001502	cartilage condensation	ECO:0000315	IMP	PMID:14648850	ZFIN:ZDB-MRPHLNO-060815-1,ZFIN:ZDB-MRPHLNO-070621-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0001756	somitogenesis	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0001764	neuron migration	ECO:0000315	IMP	PMID:16129396		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0070654	sensory epithelium regeneration	ECO:0000315	IMP	PMID:24154521	ZFIN:ZDB-GENO-080710-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0071679	commissural neuron axon guidance	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0035118	embryonic pectoral fin morphogenesis	ECO:0000315	IMP	PMID:14648850	ZFIN:ZDB-MRPHLNO-060815-1,ZFIN:ZDB-MRPHLNO-070621-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0035142	dorsal fin morphogenesis	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007411	axon guidance	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007413	axonal fasciculation	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007420	brain development	ECO:0000315	IMP	PMID:15593329	ZFIN:ZDB-GENO-050317-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007422	peripheral nervous system development	ECO:0000315	IMP	PMID:15108318	ZFIN:ZDB-GENO-050316-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007422	peripheral nervous system development	ECO:0000315	IMP	PMID:15108318		7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0008045	motor neuron axon guidance	ECO:0000315	IMP	PMID:12091300	ZFIN:ZDB-GENO-070516-5	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0010002	cardioblast differentiation	ECO:0000315	IMP	PMID:16719917	ZFIN:ZDB-GENO-980202-1343	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0010002	cardioblast differentiation	ECO:0000315	IMP	PMID:16719917	ZFIN:ZDB-GENO-980202-185	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0010002	cardioblast differentiation	ECO:0000315	IMP	PMID:16719917	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007158	neuron cell-cell adhesion	ECO:0000315	IMP	PMID:23325758	ZFIN:ZDB-MRPHLNO-060815-1	7955	ZFIN		P
UniProtKB	Q90275	cdh2	acts_upstream_of_or_within	GO:0007398	ectoderm development	ECO:0000315	IMP	PMID:18045497	ZFIN:ZDB-GENO-080422-2	7955	ZFIN		P
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0039	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0005912	adherens junction	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0009	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0009986	cell surface	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0310	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0030057	desmosome	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0092	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0070161	anchoring junction	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0038	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0042383	sarcolemma	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0238	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:21115806		7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0005911	cell-cell junction	ECO:0000314	IDA	PMID:21115806		7955	UniProt		C
UniProtKB	Q90275	cdh2	involved_in	GO:0098609	cell-cell adhesion	ECO:0000315	IMP	PMID:21115806		7955	UniProt		P
UniProtKB	Q90275	cdh2	involved_in	GO:0001841	neural tube formation	ECO:0000315	IMP	PMID:21115806		7955	UniProt		P
UniProtKB	Q90275	cdh2	located_in	GO:0005912	adherens junction	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P15116	7955	UniProt		C
UniProtKB	Q90275	cdh2	located_in	GO:0030057	desmosome	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P15116	7955	UniProt		C
UniProtKB	Q90275	cdh2	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:21115806	UniProtKB:F8W3X3	7955	UniProt		F
UniProtKB	Q90275	cdh2	involved_in	GO:0060429	epithelium development	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00027680	7955	UniProt		P
UniProtKB	Q90275	cdh2	involved_in	GO:0009790	embryo development	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00029003	7955	UniProt		P
UniProtKB	Q90413	fgfr4	enables	GO:0017134	fibroblast growth factor binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95522|MGI:MGI:95523|PANTHER:PTN000699279|RGD:2611|RGD:620714|UniProtKB:P11362|UniProtKB:P21802|UniProtKB:P22455|UniProtKB:P22607|ZFIN:ZDB-GENE-030323-1	7955	GO_Central		F
UniProtKB	Q90413	fgfr4	part_of	GO:0043235	receptor complex	ECO:0000318	IBA	PMID:21873635	FB:FBgn0015380|FB:FBgn0024245|FB:FBgn0033791|FB:FBgn0283499|PANTHER:PTN001230349|UniProtKB:A6QR62|UniProtKB:O15146|UniProtKB:P00533|UniProtKB:P04626|UniProtKB:P04629|UniProtKB:P06213|UniProtKB:P07949|UniProtKB:P08069|UniProtKB:P11362|UniProtKB:P14616|UniProtKB:P17948|UniProtKB:P21860|UniProtKB:P35916|UniProtKB:Q01973|UniProtKB:Q08345|UniProtKB:Q15303|UniProtKB:Q16288|UniProtKB:Q16620	7955	GO_Central		C
UniProtKB	Q90413	fgfr4	involved_in	GO:0070374	positive regulation of ERK1 and ERK2 cascade	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004704289|UniProtKB:P22455	7955	GO_Central		P
UniProtKB	Q90413	fgfr4	involved_in	GO:0070857	regulation of bile acid biosynthetic process	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95525|PANTHER:PTN004704289|UniProtKB:P22455	7955	GO_Central		P
UniProtKB	Q90413	fgfr4	enables	GO:0005007	fibroblast growth factor receptor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95522|MGI:MGI:95524|PANTHER:PTN000699279|RGD:2611|RGD:620714|UniProtKB:P11362|UniProtKB:P21802|UniProtKB:P22455|UniProtKB:P22607|ZFIN:ZDB-GENE-980526-255	7955	GO_Central		F
UniProtKB	Q90413	fgfr4	involved_in	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003366|FB:FBgn0003731|FB:FBgn0010389|FB:FBgn0032006|FB:FBgn0040505|FB:FBgn0283499|FB:FBgn0285896|MGI:MGI:104757|MGI:MGI:104771|MGI:MGI:1339758|MGI:MGI:95278|MGI:MGI:95294|MGI:MGI:95410|MGI:MGI:95411|MGI:MGI:95522|MGI:MGI:95523|MGI:MGI:95524|MGI:MGI:95558|MGI:MGI:96433|MGI:MGI:96575|MGI:MGI:96683|MGI:MGI:96969|MGI:MGI:97384|MGI:MGI:97530|MGI:MGI:97531|MGI:MGI:97902|PANTHER:PTN001230349|RGD:2252|RGD:2543|RGD:2561|RGD:2611|RGD:2869|RGD:2917|RGD:2965|RGD:3213|RGD:620486|RGD:620714|RGD:621737|RGD:69323|UniProtKB:P00533|UniProtKB:P04629|UniProtKB:P06213|UniProtKB:P07949|UniProtKB:P08069|UniProtKB:P10721|UniProtKB:P11362|UniProtKB:P16234|UniProtKB:P17948|UniProtKB:P22455|UniProtKB:P29317|UniProtKB:P29376|UniProtKB:P35916|UniProtKB:P35968|UniProtKB:P54760|UniProtKB:Q02763|UniProtKB:Q08345|UniProtKB:Q15303|UniProtKB:Q16832|UniProtKB:Q9UM73|WB:WBGene00001184|ZFIN:ZDB-GENE-020503-1|ZFIN:ZDB-GENE-020503-2|ZFIN:ZDB-GENE-070713-2|ZFIN:ZDB-GENE-980526-255|ZFIN:ZDB-GENE-980526-326|ZFIN:ZDB-GENE-990415-62	7955	GO_Central		P
UniProtKB	Q90413	fgfr4	enables	GO:0005524	ATP binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000719|InterPro:IPR017441	7955	InterPro		F
UniProtKB	Q90413	fgfr4	enables	GO:0004672	protein kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000719|InterPro:IPR001245|InterPro:IPR008266	7955	InterPro		F
UniProtKB	Q90413	fgfr4	enables	GO:0004713	protein tyrosine kinase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR020635	7955	InterPro		F
UniProtKB	Q90413	fgfr4	enables	GO:0000166	nucleotide binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0547	7955	UniProt		F
UniProtKB	Q90413	fgfr4	enables	GO:0016740	transferase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0808	7955	UniProt		F
UniProtKB	Q90413	fgfr4	enables	GO:0016301	kinase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	7955	UniProt		F
UniProtKB	Q90413	fgfr4	located_in	GO:0005768	endosome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0967	7955	UniProt		C
UniProtKB	Q90413	fgfr4	located_in	GO:0005783	endoplasmic reticulum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0256	7955	UniProt		C
UniProtKB	Q90413	fgfr4	involved_in	GO:0016310	phosphorylation	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0418	7955	UniProt		P
UniProtKB	Q90413	fgfr4	located_in	GO:0005886	plasma membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-1003	7955	UniProt		C
UniProtKB	Q90413	fgfr4	enables	GO:0005524	ATP binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0067	7955	UniProt		F
UniProtKB	Q90413	fgfr4	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	Q90413	fgfr4	enables	GO:0004713	protein tyrosine kinase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0829	7955	UniProt		F
