"protein","relType","goTerm","goName","namespace","neverAnnotate"
"P0AAL0","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0AAL0","acts_upstream_of_or_within","GO:0006979","response to oxidative stress","biological_process","false"
"P0AAL0","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"P0AAL0","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AAL0","enables","GO:0005515","protein binding","molecular_function","false"
"P76192","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"P76192","enables","GO:0043546","molybdopterin cofactor binding","molecular_function","false"
"P76192","enables","GO:0016625","oxidoreductase activity, acting on the aldehyde or oxo group of donors, iron-sulfur protein as acceptor","molecular_function","false"
"P76192","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P76192","enables","GO:0046872","metal ion binding","molecular_function","false"
"P76192","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"P76192","enables","GO:0009055","electron transfer activity","molecular_function","false"
"P0AAL6","enables","GO:0051536","iron-sulfur cluster binding","molecular_function","false"
"P0AAL6","enables","GO:0051539","4 iron, 4 sulfur cluster binding","molecular_function","false"
"P0AAL6","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AFV2","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AFV2","located_in","GO:0016020","membrane","cellular_component","false"
"P68206","located_in","GO:0060187","cell pole","cellular_component","false"
"P68206","located_in","GO:0005829","cytosol","cellular_component","false"
"P68206","enables","GO:0005515","protein binding","molecular_function","false"
"P23827","enables","GO:0004867","serine-type endopeptidase inhibitor activity","molecular_function","false"
"P23827","enables","GO:0030414","peptidase inhibitor activity","molecular_function","false"
"P23827","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P23827","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P23827","involved_in","GO:0006952","defense response","biological_process","false"
"P23827","enables","GO:0005515","protein binding","molecular_function","false"
"P23827","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P0AAD2","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P0AAD2","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P0AAD2","involved_in","GO:0015801","aromatic amino acid transport","biological_process","false"
"P0AAD2","involved_in","GO:0015827","tryptophan transport","biological_process","false"
"P0AAD2","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AAD2","enables","GO:0015173","aromatic amino acid transmembrane transporter activity","molecular_function","false"
"P0AAD2","enables","GO:0015293","symporter activity","molecular_function","false"
"P0AAD2","located_in","GO:0016020","membrane","cellular_component","false"
"P0AAD2","enables","GO:0015196","L-tryptophan transmembrane transporter activity","molecular_function","false"
"P0AAD2","involved_in","GO:0003333","amino acid transmembrane transport","biological_process","false"
"P0A9T0","enables","GO:0004617","phosphoglycerate dehydrogenase activity","molecular_function","false"
"P0A9T0","involved_in","GO:0006564","L-serine biosynthetic process","biological_process","false"
"P0A9T0","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P0A9T0","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P0A9T0","enables","GO:0070905","serine binding","molecular_function","false"
"P0A9T0","enables","GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","molecular_function","false"
"P0A9T0","enables","GO:0047545","2-hydroxyglutarate dehydrogenase activity","molecular_function","false"
"P0A9T0","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A9T0","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0A9T0","enables","GO:0070404","NADH binding","molecular_function","false"
"P0A9T0","enables","GO:0051287","NAD binding","molecular_function","false"
"P0A9T0","enables","GO:0070403","NAD+ binding","molecular_function","false"
"P0A9T0","involved_in","GO:0009070","serine family amino acid biosynthetic process","biological_process","false"
"P23721","enables","GO:0005515","protein binding","molecular_function","false"
"P23721","involved_in","GO:0006563","L-serine metabolic process","biological_process","false"
"P23721","enables","GO:0008483","transaminase activity","molecular_function","false"
"P23721","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P23721","acts_upstream_of_or_within","GO:0033359","lysine biosynthetic process via diaminopimelate and N-succinyl-2-amino-6-ketopimelate","biological_process","false"
"P23721","enables","GO:0016740","transferase activity","molecular_function","false"
"P23721","located_in","GO:0005829","cytosol","cellular_component","false"
"P23721","enables","GO:0030170","pyridoxal phosphate binding","molecular_function","false"
"P23721","enables","GO:0004648","O-phospho-L-serine:2-oxoglutarate aminotransferase activity","molecular_function","false"
"P23721","involved_in","GO:0042823","pyridoxal phosphate biosynthetic process","biological_process","false"
"P23721","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P23721","involved_in","GO:0006564","L-serine biosynthetic process","biological_process","false"
"P23721","involved_in","GO:0008615","pyridoxine biosynthetic process","biological_process","false"
"P23721","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0AD86","involved_in","GO:0031556","transcriptional attenuation by ribosome","biological_process","false"
"P0AD86","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P0AD86","acts_upstream_of_or_within","GO:0031555","transcriptional attenuation","biological_process","false"
"P0AD86","involved_in","GO:0031554","regulation of termination of DNA-templated transcription","biological_process","false"
"P0AD86","involved_in","GO:0009088","threonine biosynthetic process","biological_process","false"
"P0AAD6","involved_in","GO:0003333","amino acid transmembrane transport","biological_process","false"
"P0AAD6","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P0AAD6","enables","GO:0015171","amino acid transmembrane transporter activity","molecular_function","false"
"P0AAD6","enables","GO:0015194","L-serine transmembrane transporter activity","molecular_function","false"
"P0AAD6","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P0AAD6","acts_upstream_of_or_within","GO:0015825","L-serine transport","biological_process","false"
"P0AAD6","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AAD6","located_in","GO:0016020","membrane","cellular_component","false"
"P0AAD6","enables","GO:0015293","symporter activity","molecular_function","false"
"P37643","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P37643","located_in","GO:0016020","membrane","cellular_component","false"
"P37643","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P37643","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P0AAX3","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P0AAX3","acts_upstream_of_or_within","GO:0006974","DNA damage response","biological_process","false"
"P0AAX3","involved_in","GO:0006950","response to stress","biological_process","false"
"P39282","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P39282","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P39282","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P39282","involved_in","GO:0003333","amino acid transmembrane transport","biological_process","false"
"P39282","located_in","GO:0016020","membrane","cellular_component","false"
"P39282","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P39282","enables","GO:0015171","amino acid transmembrane transporter activity","molecular_function","false"
"P0AAE0","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AAE0","enables","GO:0015187","glycine transmembrane transporter activity","molecular_function","false"
"P0AAE0","enables","GO:0015293","symporter activity","molecular_function","false"
"P0AAE0","acts_upstream_of_or_within","GO:0001762","beta-alanine transport","biological_process","false"
"P0AAE0","enables","GO:0001761","beta-alanine transmembrane transporter activity","molecular_function","false"
"P0AAE0","located_in","GO:0016020","membrane","cellular_component","false"
"P0AAE0","acts_upstream_of_or_within","GO:0015816","glycine transport","biological_process","false"
"P0AAE0","acts_upstream_of_or_within","GO:0015808","L-alanine transport","biological_process","false"
"P0AAE0","enables","GO:0042945","D-serine transmembrane transporter activity","molecular_function","false"
"P0AAE0","enables","GO:0015180","L-alanine transmembrane transporter activity","molecular_function","false"
"P0AAE0","acts_upstream_of_or_within","GO:0042941","D-alanine transmembrane transport","biological_process","false"
"P0AAE0","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P0AAE0","acts_upstream_of_or_within","GO:0042942","D-serine transmembrane transport","biological_process","false"
"P0AAE0","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P0AAE0","enables","GO:0042944","D-alanine transmembrane transporter activity","molecular_function","false"
"P0AAE0","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P0AB61","located_in","GO:0005829","cytosol","cellular_component","false"
"P75835","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P75835","located_in","GO:0016020","membrane","cellular_component","false"
"P75835","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P75835","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P76249","located_in","GO:0016020","membrane","cellular_component","false"
"P76249","involved_in","GO:1902475","L-alpha-amino acid transmembrane transport","biological_process","false"
"P76249","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P76249","involved_in","GO:0015820","L-leucine transport","biological_process","false"
"P76249","enables","GO:0015297","antiporter activity","molecular_function","false"
"P76249","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P76249","enables","GO:0015190","L-leucine transmembrane transporter activity","molecular_function","false"
"P76249","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P76621","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P76621","enables","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","molecular_function","false"
"P76621","enables","GO:0042802","identical protein binding","molecular_function","false"
"P76621","enables","GO:0106343","glutarate dioxygenase activity","molecular_function","false"
"P76621","acts_upstream_of_or_within","GO:0090549","response to carbon starvation","biological_process","false"
"P76621","enables","GO:0050498","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, with 2-oxoglutarate as one donor, and the other dehydrogenated","molecular_function","false"
"P76621","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P76621","enables","GO:0046872","metal ion binding","molecular_function","false"
"P76621","enables","GO:0005506","iron ion binding","molecular_function","false"
"P76621","involved_in","GO:0019477","L-lysine catabolic process","biological_process","false"
"P76621","enables","GO:0051213","dioxygenase activity","molecular_function","false"
"P76621","enables","GO:0008198","ferrous iron binding","molecular_function","false"
"P64550","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P64550","enables","GO:0034639","L-amino acid efflux transmembrane transporter activity","molecular_function","false"
"P64550","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P64550","involved_in","GO:0015808","L-alanine transport","biological_process","false"
"P64550","involved_in","GO:1902475","L-alpha-amino acid transmembrane transport","biological_process","false"
"P64550","involved_in","GO:0033554","cellular response to stress","biological_process","true"
"P64550","involved_in","GO:0032973","amino acid export across plasma membrane","biological_process","false"
"P64550","located_in","GO:0016020","membrane","cellular_component","false"
"P0AF93","acts_upstream_of_or_within","GO:0070207","protein homotrimerization","biological_process","false"
"P0AF93","enables","GO:0120242","2-iminobutanoate deaminase activity","molecular_function","false"
"P0AF93","enables","GO:0019239","deaminase activity","molecular_function","false"
"P0AF93","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P0AF93","enables","GO:0051082","unfolded protein binding","molecular_function","false"
"P0AF93","involved_in","GO:0009636","response to toxic substance","biological_process","false"
"P0AF93","involved_in","GO:0009097","isoleucine biosynthetic process","biological_process","false"
"P0AF93","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0AF93","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0AF93","located_in","GO:0016020","membrane","cellular_component","false"
"P0AF93","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0AF93","involved_in","GO:0009082","branched-chain amino acid biosynthetic process","biological_process","false"
"P0AF93","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P0AF93","enables","GO:0120241","2-iminobutanoate/2-iminopropanoate deaminase","molecular_function","false"
"P0AF93","located_in","GO:0005829","cytosol","cellular_component","false"
"P0AF93","enables","GO:0120243","2-iminopropanoate deaminase activity","molecular_function","false"
"P0DP89","involved_in","GO:0009082","branched-chain amino acid biosynthetic process","biological_process","false"
"P0DP89","enables","GO:0030976","thiamine pyrophosphate binding","molecular_function","false"
"P0DP89","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"P0DP89","involved_in","GO:0009097","isoleucine biosynthetic process","biological_process","false"
"P0DP89","involved_in","GO:0019752","carboxylic acid metabolic process","biological_process","false"
"P0DP89","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P0DP89","involved_in","GO:0009099","valine biosynthetic process","biological_process","false"
"P00816","involved_in","GO:0009440","cyanate catabolic process","biological_process","false"
"P00816","enables","GO:0008824","cyanate hydratase activity","molecular_function","false"
"P00816","involved_in","GO:0009439","cyanate metabolic process","biological_process","false"
"P00816","enables","GO:0016829","lyase activity","molecular_function","false"
"P00816","enables","GO:0003677","DNA binding","molecular_function","false"
"P17583","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P17583","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P17583","involved_in","GO:0009440","cyanate catabolic process","biological_process","false"
"P17583","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P17583","located_in","GO:0016020","membrane","cellular_component","false"
"P0A988","involved_in","GO:0030174","regulation of DNA-templated DNA replication initiation","biological_process","false"
"P0A988","involved_in","GO:0032297","negative regulation of DNA-templated DNA replication initiation","biological_process","false"
"P0A988","involved_in","GO:0006271","DNA strand elongation involved in DNA replication","biological_process","false"
"P0A988","enables","GO:0008408","3'-5' exonuclease activity","molecular_function","false"
"P0A988","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A988","part_of","GO:0009360","DNA polymerase III complex","cellular_component","false"
"P0A988","acts_upstream_of_or_within","GO:0006974","DNA damage response","biological_process","false"
"P0A988","part_of","GO:0030894","replisome","cellular_component","false"
"P0A988","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0A988","enables","GO:0003677","DNA binding","molecular_function","false"
"P0A988","involved_in","GO:0006261","DNA-templated DNA replication","biological_process","false"
"P0A988","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0A988","enables","GO:0016740","transferase activity","molecular_function","false"
"P0A988","part_of","GO:1990078","replication inhibiting complex","cellular_component","false"
"P0A988","part_of","GO:1990085","Hda-beta clamp complex","cellular_component","false"
"P0A988","acts_upstream_of_or_within","GO:0042276","error-prone translesion synthesis","biological_process","false"
"P0A988","acts_upstream_of_or_within","GO:0044787","bacterial-type DNA replication","biological_process","false"
"P0A988","enables","GO:0005515","protein binding","molecular_function","false"
"P0A988","enables","GO:0003887","DNA-directed DNA polymerase activity","molecular_function","false"
"P0A988","involved_in","GO:0006260","DNA replication","biological_process","false"
"P0A988","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A988","enables","GO:0016779","nucleotidyltransferase activity","molecular_function","false"
"P00452","acts_upstream_of_or_within","GO:0015949","nucleobase-containing small molecule interconversion","biological_process","false"
"P00452","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P00452","enables","GO:0003824","catalytic activity","molecular_function","false"
"P00452","involved_in","GO:0009185","ribonucleoside diphosphate metabolic process","biological_process","false"
"P00452","enables","GO:0016491","oxidoreductase activity","molecular_function","false"
"P00452","involved_in","GO:0006457","protein folding","biological_process","false"
"P00452","enables","GO:0044183","protein folding chaperone","molecular_function","false"
"P00452","enables","GO:0042802","identical protein binding","molecular_function","false"
"P00452","involved_in","GO:0009265","2'-deoxyribonucleotide biosynthetic process","biological_process","false"
"P00452","enables","GO:0004748","ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","molecular_function","false"
"P00452","enables","GO:0005515","protein binding","molecular_function","false"
"P00452","enables","GO:0005524","ATP binding","molecular_function","false"
"P00452","located_in","GO:0005829","cytosol","cellular_component","false"
"P00452","involved_in","GO:0009263","deoxyribonucleotide biosynthetic process","biological_process","false"
"P00452","part_of","GO:0005971","ribonucleoside-diphosphate reductase complex","cellular_component","false"
"P0AB14","located_in","GO:0005829","cytosol","cellular_component","false"
"P0AEM9","involved_in","GO:0034220","monoatomic ion transmembrane transport","biological_process","false"
"P0AEM9","involved_in","GO:1903712","cysteine transmembrane transport","biological_process","false"
"P0AEM9","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P0AEM9","acts_upstream_of_or_within","GO:0015811","L-cystine transport","biological_process","false"
"P0AEM9","acts_upstream_of_or_within","GO:0015830","diaminopimelate transport","biological_process","false"
"P0AEM9","enables","GO:0015276","ligand-gated monoatomic ion channel activity","molecular_function","false"
"P0AEM9","involved_in","GO:0006865","amino acid transport","biological_process","false"
"P0AEM9","part_of","GO:0055052","ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing","cellular_component","false"
"P0AEM9","acts_upstream_of_or_within","GO:0006791","sulfur utilization","biological_process","false"
"P0AEM9","enables","GO:0015184","L-cystine transmembrane transporter activity","molecular_function","false"
"P0AEM9","located_in","GO:0016020","membrane","cellular_component","false"
"P0AEM9","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P0AEM9","enables","GO:0016597","amino acid binding","molecular_function","false"
"P63417","enables","GO:0005515","protein binding","molecular_function","false"
"P63417","enables","GO:0016740","transferase activity","molecular_function","false"
"P63417","enables","GO:0016746","acyltransferase activity","molecular_function","false"
"P63417","enables","GO:0016747","acyltransferase activity, transferring groups other than amino-acyl groups","molecular_function","false"
"P63417","located_in","GO:0005829","cytosol","cellular_component","false"
"P64599","involved_in","GO:0006744","ubiquinone biosynthetic process","biological_process","false"
"P64599","located_in","GO:0005829","cytosol","cellular_component","false"
"P08202","involved_in","GO:0019569","L-arabinose catabolic process to xylulose 5-phosphate","biological_process","false"
"P08202","involved_in","GO:0019568","arabinose catabolic process","biological_process","false"
"P08202","located_in","GO:0005829","cytosol","cellular_component","false"
"P08202","involved_in","GO:0005996","monosaccharide metabolic process","biological_process","false"
"P08202","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P08202","enables","GO:0030145","manganese ion binding","molecular_function","false"
"P08202","enables","GO:0046872","metal ion binding","molecular_function","false"
"P08202","enables","GO:0008733","L-arabinose isomerase activity","molecular_function","false"
"P08202","enables","GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses","molecular_function","false"
"P08202","enables","GO:0016853","isomerase activity","molecular_function","false"
"P08204","involved_in","GO:0019569","L-arabinose catabolic process to xylulose 5-phosphate","biological_process","false"
"P08204","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"P08204","enables","GO:0016773","phosphotransferase activity, alcohol group as acceptor","molecular_function","false"
"P08204","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P08204","acts_upstream_of_or_within","GO:0016052","carbohydrate catabolic process","biological_process","false"
"P08204","involved_in","GO:0019321","pentose metabolic process","biological_process","false"
"P08204","enables","GO:0016301","kinase activity","molecular_function","false"
"P08204","enables","GO:0005524","ATP binding","molecular_function","false"
"P08204","acts_upstream_of_or_within","GO:0019572","L-arabinose catabolic process","biological_process","false"
"P08204","enables","GO:0016740","transferase activity","molecular_function","false"
"P08204","involved_in","GO:0019568","arabinose catabolic process","biological_process","false"
"P08204","enables","GO:0008741","ribulokinase activity","molecular_function","false"
"P08204","enables","GO:0019150","D-ribulokinase activity","molecular_function","false"
"P08204","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P08204","involved_in","GO:0046835","carbohydrate phosphorylation","biological_process","false"
"P0AE24","acts_upstream_of_or_within","GO:0015756","fucose transmembrane transport","biological_process","false"
"P0AE24","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P0AE24","acts_upstream_of_or_within","GO:0042882","L-arabinose transmembrane transport","biological_process","false"
"P0AE24","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P0AE24","enables","GO:0015293","symporter activity","molecular_function","false"
"P0AE24","located_in","GO:0016020","membrane","cellular_component","false"
"P0AE24","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0AE24","enables","GO:0015150","fucose transmembrane transporter activity","molecular_function","false"
"P0AE24","enables","GO:0015147","L-arabinose transmembrane transporter activity","molecular_function","false"
"P0AE24","enables","GO:0015149","hexose transmembrane transporter activity","molecular_function","false"
"P23910","enables","GO:0022857","transmembrane transporter activity","molecular_function","false"
"P23910","located_in","GO:0016020","membrane","cellular_component","false"
"P23910","involved_in","GO:0055085","transmembrane transport","biological_process","false"
"P23910","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P00944","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"P00944","involved_in","GO:0042843","D-xylose catabolic process","biological_process","false"
"P00944","enables","GO:0016853","isomerase activity","molecular_function","false"
"P00944","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"P00944","enables","GO:0009045","xylose isomerase activity","molecular_function","false"
"P00944","enables","GO:0046872","metal ion binding","molecular_function","false"
"P00944","involved_in","GO:0042732","D-xylose metabolic process","biological_process","false"
"P00944","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P00944","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0AB87","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AB87","acts_upstream_of_or_within","GO:0019571","D-arabinose catabolic process","biological_process","false"
"P0AB87","enables","GO:0008738","L-fuculose-phosphate aldolase activity","molecular_function","false"
"P0AB87","enables","GO:0046914","transition metal ion binding","molecular_function","false"
"P0AB87","involved_in","GO:0019323","pentose catabolic process","biological_process","false"
"P0AB87","involved_in","GO:0019568","arabinose catabolic process","biological_process","false"
"P0AB87","enables","GO:0016829","lyase activity","molecular_function","false"
"P0AB87","is_active_in","GO:0005829","cytosol","cellular_component","false"
"P0AB87","involved_in","GO:0019317","fucose catabolic process","biological_process","false"
"P0AB87","involved_in","GO:0005996","monosaccharide metabolic process","biological_process","false"
"P0AB87","involved_in","GO:0006004","fucose metabolic process","biological_process","false"
"P0AB87","involved_in","GO:0042355","L-fucose catabolic process","biological_process","false"
"P0AB87","enables","GO:0016832","aldehyde-lyase activity","molecular_function","false"
"P0AB87","enables","GO:0008270","zinc ion binding","molecular_function","false"
"P0A830","located_in","GO:0016020","membrane","cellular_component","false"
"P0A830","enables","GO:0015183","L-aspartate transmembrane transporter activity","molecular_function","false"
"P0A830","enables","GO:0015141","succinate transmembrane transporter activity","molecular_function","false"
"P0A830","acts_upstream_of_or_within","GO:0006974","DNA damage response","biological_process","false"
"P0A830","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0A830","enables","GO:0015293","symporter activity","molecular_function","false"
"P0A830","enables","GO:0005515","protein binding","molecular_function","false"
"P0A830","acts_upstream_of_or_within","GO:0015741","fumarate transport","biological_process","false"
"P0A830","enables","GO:0015138","fumarate transmembrane transporter activity","molecular_function","false"
"P0A830","involved_in","GO:0006835","dicarboxylic acid transport","biological_process","false"
"P0A830","involved_in","GO:0070778","L-aspartate transmembrane transport","biological_process","false"
"P0A830","involved_in","GO:0071422","succinate transmembrane transport","biological_process","false"
"P0A830","involved_in","GO:0071423","malate transmembrane transport","biological_process","false"
"P0A830","enables","GO:0015366","malate:proton symporter activity","molecular_function","false"
"P36673","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P36673","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P36673","enables","GO:0000976","transcription cis-regulatory region binding","molecular_function","false"
"P36673","enables","GO:0003677","DNA binding","molecular_function","false"
"P36673","involved_in","GO:0005991","trehalose metabolic process","biological_process","false"
"P36673","involved_in","GO:0045892","negative regulation of DNA-templated transcription","biological_process","false"
"P0AF18","involved_in","GO:0051289","protein homotetramerization","biological_process","false"
"P0AF18","enables","GO:0016810","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds","molecular_function","false"
"P0AF18","enables","GO:0008448","N-acetylglucosamine-6-phosphate deacetylase activity","molecular_function","false"
"P0AF18","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0AF18","part_of","GO:0032991","protein-containing complex","cellular_component","false"
"P0AF18","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AF18","involved_in","GO:0006044","N-acetylglucosamine metabolic process","biological_process","false"
"P0AF18","involved_in","GO:0006046","N-acetylglucosamine catabolic process","biological_process","false"
"P0AF18","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0AF18","involved_in","GO:0019262","N-acetylneuraminate catabolic process","biological_process","false"
"P0AF18","enables","GO:0008270","zinc ion binding","molecular_function","false"
"P0AF24","acts_upstream_of_or_within","GO:0046050","UMP catabolic process","biological_process","false"
"P0AF24","enables","GO:0008253","5'-nucleotidase activity","molecular_function","false"
"P0AF24","enables","GO:0046872","metal ion binding","molecular_function","false"
"P0AF24","enables","GO:0000287","magnesium ion binding","molecular_function","false"
"P0AF24","located_in","GO:0005829","cytosol","cellular_component","false"
"P0AF24","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P0AF24","is_active_in","GO:0005737","cytoplasm","cellular_component","false"
"P0AF24","enables","GO:0016791","phosphatase activity","molecular_function","false"
"P37794","involved_in","GO:0006032","chitin catabolic process","biological_process","false"
"P37794","enables","GO:0019213","deacetylase activity","molecular_function","false"
"P37794","enables","GO:0036311","chitin disaccharide deacetylase activity","molecular_function","false"
"P37794","enables","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","molecular_function","false"
"P37794","enables","GO:0046872","metal ion binding","molecular_function","false"
"P37794","involved_in","GO:0000272","polysaccharide catabolic process","biological_process","false"
"P37794","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P37794","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P37794","enables","GO:0052773","diacetylchitobiose deacetylase activity","molecular_function","false"
"P37794","involved_in","GO:0005975","carbohydrate metabolic process","biological_process","false"
"P37794","involved_in","GO:0052777","diacetylchitobiose catabolic process","biological_process","false"
"P75734","located_in","GO:0016020","membrane","cellular_component","false"
"P75734","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P39370","enables","GO:0001681","sialate O-acetylesterase activity","molecular_function","false"
"P39370","involved_in","GO:0019752","carboxylic acid metabolic process","biological_process","false"
"P39370","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P39370","enables","GO:0052689","carboxylic ester hydrolase activity","molecular_function","false"
"P39370","enables","GO:0016788","hydrolase activity, acting on ester bonds","molecular_function","false"
"P39370","enables","GO:0016787","hydrolase activity","molecular_function","false"
"P39370","acts_upstream_of_or_within","GO:0006054","N-acetylneuraminate metabolic process","biological_process","false"
"P39371","located_in","GO:0030288","outer membrane-bounded periplasmic space","cellular_component","false"
"P39371","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P39371","located_in","GO:0042597","periplasmic space","cellular_component","false"
"P39371","involved_in","GO:0019262","N-acetylneuraminate catabolic process","biological_process","false"
"P39371","enables","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","molecular_function","false"
"P39371","enables","GO:0016853","isomerase activity","molecular_function","false"
"P0ACU5","involved_in","GO:0006633","fatty acid biosynthetic process","biological_process","false"
"P0ACU5","involved_in","GO:0006629","lipid metabolic process","biological_process","false"
"P0ACU5","enables","GO:0003677","DNA binding","molecular_function","false"
"P0ACU5","involved_in","GO:0006355","regulation of DNA-templated transcription","biological_process","false"
"P0ACU5","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0ACU5","involved_in","GO:0006631","fatty acid metabolic process","biological_process","false"
"P0ACU5","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P0ACU5","acts_upstream_of_or_within","GO:0045892","negative regulation of DNA-templated transcription","biological_process","false"
"P0ACU5","involved_in","GO:0045717","negative regulation of fatty acid biosynthetic process","biological_process","false"
"P0AA73","located_in","GO:0016020","membrane","cellular_component","false"
"P0AA73","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0ACR9","enables","GO:0003700","DNA-binding transcription factor activity","molecular_function","false"
"P0ACR9","acts_upstream_of_or_within","GO:0006351","DNA-templated transcription","biological_process","false"
"P0ACR9","involved_in","GO:0006950","response to stress","biological_process","false"
