id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:1904219	positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity	biological_process		Any process that activates or increases the frequency, rate or extent of CDP-diacylglycerol-serine O-phosphatidyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16120614]	Serinc proteins form a complex with serine and sphingolipid biosynthesis enzymes and regulates their activity through regulation of availability of the substrate	gocheck_do_not_annotate	upregulation of PS synthase activity EXACT [GOC:TermGenie]		GO:1904217 ! regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity		
GO:1904220	regulation of serine C-palmitoyltransferase activity	biological_process		Any process that modulates the frequency, rate or extent of serine C-palmitoyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16120614]	Serinc proteins form a complex with serine and sphingolipid biosynthesis enzymes and regulates their activity through regulation of the substrate availability	gocheck_do_not_annotate	regulation of SPT RELATED [GOC:TermGenie]		GO:0051338 ! regulation of transferase activity		
GO:1904221	negative regulation of serine C-palmitoyltransferase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of serine C-palmitoyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16120614]	Serinc proteins form a complex with serine and sphingolipid biosynthesis enzymes and regulates their activity through regulation of the substrate availability	gocheck_do_not_annotate	negative regulation of SPT RELATED [GOC:TermGenie]		GO:1904220 ! regulation of serine C-palmitoyltransferase activity		
GO:1904222	positive regulation of serine C-palmitoyltransferase activity	biological_process		Any process that activates or increases the frequency, rate or extent of serine C-palmitoyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:16120614]	Serinc proteins form a complex with serine and sphingolipid biosynthesis enzymes and regulates their activity through regulation of the substrate availability	gocheck_do_not_annotate	upregulation of SPT RELATED [GOC:TermGenie]		GO:1904220 ! regulation of serine C-palmitoyltransferase activity		
GO:1904223	regulation of glucuronosyltransferase activity	biological_process		Any process that modulates the frequency, rate or extent of glucuronosyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:20610558]	i2 UDP-glucuronosyltransferase splice species alter glucuronidation activity of i1 UDP-glucuronosyltransferase splice species	gocheck_do_not_annotate	regulation of uridine diphosphoglucuronyltransferase activity EXACT [GOC:TermGenie]		GO:0051338 ! regulation of transferase activity		
GO:1904224	negative regulation of glucuronosyltransferase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of glucuronosyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:20610558]	i2 UDP-glucuronosyltransferase splice species alter glucuronidation activity of i1 UDP-glucuronosyltransferase splice species	gocheck_do_not_annotate	negative regulation of uridine diphosphoglucuronyltransferase activity EXACT [GOC:TermGenie]		GO:1904223 ! regulation of glucuronosyltransferase activity		
GO:1904225	positive regulation of glucuronosyltransferase activity	biological_process		Any process that activates or increases the frequency, rate or extent of glucuronosyltransferase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:20610558]	i2 UDP-glucuronosyltransferase splice species alter glucuronidation activity of i1 UDP-glucuronosyltransferase splice species	gocheck_do_not_annotate	upregulation of uridine diphosphoglucuronyltransferase activity EXACT [GOC:TermGenie]		GO:1904223 ! regulation of glucuronosyltransferase activity		
GO:1904226	regulation of glycogen synthase activity, transferring glucose-1-phosphate	biological_process		Any process that modulates the frequency, rate or extent of glycogen synthase activity, transferring glucose-1-phosphate. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17569761]		gocheck_do_not_annotate			GO:0051338 ! regulation of transferase activity		
GO:1904227	negative regulation of glycogen synthase activity, transferring glucose-1-phosphate	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of glycogen synthase activity, transferring glucose-1-phosphate. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17569761]		gocheck_do_not_annotate	inhibition of glycogen synthase activity, transferring glucose-1-phosphate NARROW [GOC:TermGenie]		GO:1904226 ! regulation of glycogen synthase activity, transferring glucose-1-phosphate		
GO:1904228	positive regulation of glycogen synthase activity, transferring glucose-1-phosphate	biological_process		Any process that activates or increases the frequency, rate or extent of glycogen synthase activity, transferring glucose-1-phosphate. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:17569761]		gocheck_do_not_annotate	upregulation of glycogen synthase activity, transferring glucose-1-phosphate EXACT [GOC:TermGenie]		GO:1904226 ! regulation of glycogen synthase activity, transferring glucose-1-phosphate		
GO:1904229	regulation of succinate dehydrogenase activity	biological_process		Any process that modulates the frequency, rate or extent of succinate dehydrogenase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	regulation of succinyl dehydrogenase activity EXACT [GOC:TermGenie]		GO:0051341 ! regulation of oxidoreductase activity		
GO:1904230	negative regulation of succinate dehydrogenase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of succinate dehydrogenase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	negative regulation of succinyl dehydrogenase activity EXACT [GOC:TermGenie]		GO:1904229 ! regulation of succinate dehydrogenase activity		
GO:1904231	positive regulation of succinate dehydrogenase activity	biological_process		Any process that activates or increases the frequency, rate or extent of succinate dehydrogenase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	upregulation of succinyl dehydrogenase activity EXACT [GOC:TermGenie]		GO:1904229 ! regulation of succinate dehydrogenase activity		
GO:1904232	regulation of aconitate hydratase activity	biological_process		Any process that modulates the frequency, rate or extent of aconitate hydratase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	regulation of citrate(isocitrate) hydro-lyase activity EXACT [GOC:TermGenie]		GO:0051339 ! regulation of lyase activity		
GO:1904233	negative regulation of aconitate hydratase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of aconitate hydratase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	negative regulation of citrate(isocitrate) hydro-lyase activity EXACT [GOC:TermGenie]		GO:1904232 ! regulation of aconitate hydratase activity		
GO:1904234	positive regulation of aconitate hydratase activity	biological_process		Any process that activates or increases the frequency, rate or extent of aconitate hydratase activity. [GO_REF:0000059, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:18160053]		gocheck_do_not_annotate	upregulation of citrate(isocitrate) hydro-lyase activity EXACT [GOC:TermGenie]		GO:1904232 ! regulation of aconitate hydratase activity		
GO:1904245	regulation of polynucleotide adenylyltransferase activity	biological_process		Any process that modulates the frequency, rate or extent of polynucleotide adenylyltransferase activity. [GO_REF:0000059, GOC:kmv, GOC:TermGenie, PMID:19460348]		gocheck_do_not_annotate	regulation of terminal riboadenylate transferase activity EXACT [GOC:TermGenie]		GO:0051338 ! regulation of transferase activity		
GO:1904246	negative regulation of polynucleotide adenylyltransferase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of polynucleotide adenylyltransferase activity. [GO_REF:0000059, GOC:kmv, GOC:TermGenie, PMID:19460348]		gocheck_do_not_annotate	negative regulation of terminal riboadenylate transferase activity EXACT [GOC:TermGenie]		GO:1904245 ! regulation of polynucleotide adenylyltransferase activity		
GO:1904247	positive regulation of polynucleotide adenylyltransferase activity	biological_process		Any process that activates or increases the frequency, rate or extent of polynucleotide adenylyltransferase activity. [GO_REF:0000059, GOC:kmv, GOC:TermGenie, PMID:19460348]		gocheck_do_not_annotate	upregulation of terminal riboadenylate transferase activity EXACT [GOC:TermGenie]		GO:1904245 ! regulation of polynucleotide adenylyltransferase activity		
GO:1904254	regulation of iron ion transmembrane transporter activity	biological_process		Any process that modulates the frequency, rate or extent of an iron transmembrane transporter activity. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:15514116]		gocheck_do_not_annotate	regulation of iron-specific channel activity EXACT [GOC:TermGenie]		GO:0032412 ! regulation of monoatomic ion transmembrane transporter activity	regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904255	negative regulation of iron ion transmembrane transporter activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of an iron transmembrane transporter activity. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:15514116]		gocheck_do_not_annotate	negative regulation of iron-specific channel activity EXACT [GOC:TermGenie]		GO:1904254 ! regulation of iron ion transmembrane transporter activity	negatively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904256	positive regulation of iron ion transmembrane transporter activity	biological_process		Any process that activates or increases the frequency, rate or extent of an iron transmembrane transporter activity. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:15514116]		gocheck_do_not_annotate	upregulation of iron-specific channel activity EXACT [GOC:TermGenie]		GO:1904254 ! regulation of iron ion transmembrane transporter activity	positively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904295	regulation of osmolarity-sensing cation channel activity	biological_process		Any process that modulates the frequency, rate or extent of osmolarity-sensing cation channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:18279313]		gocheck_do_not_annotate			GO:2001257 ! regulation of cation channel activity	regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904296	negative regulation of osmolarity-sensing cation channel activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of osmolarity-sensing cation channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:18279313]		gocheck_do_not_annotate	inhibition of osmolarity-sensing cation channel activity NARROW [GOC:TermGenie]		GO:2001258 ! negative regulation of cation channel activity	negatively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904297	positive regulation of osmolarity-sensing cation channel activity	biological_process		Any process that activates or increases the frequency, rate or extent of osmolarity-sensing cation channel activity. [GO_REF:0000059, GOC:TermGenie, PMID:18279313]		gocheck_do_not_annotate	upregulation of osmolarity-sensing cation channel activity EXACT [GOC:TermGenie]		GO:2001259 ! positive regulation of cation channel activity	positively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	biological_process		The removal of one or more alpha 1,2-linked mannose residues from a mannosylated protein that occurs as part of glycoprotein ER-associated glycoprotein degradation (gpERAD). [GO_REF:0000060, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:24519966]		gocheck_do_not_annotate	protein alpha-1,2-demannosylation involved in gpERAD EXACT [GOC:TermGenie]		GO:0036508 ! protein alpha-1,2-demannosylation	part_of GO:1901700 ! response to oxygen-containing compound	
GO:1904424	regulation of GTP binding	biological_process		Any process that modulates the frequency, rate or extent of GTP binding. [GO_REF:0000059, GOC:TermGenie, PMID:19066305, PMID:21454546]		gocheck_do_not_annotate			GO:0051098 ! regulation of binding	regulates GO:0043167 ! ion binding	
GO:1904425	negative regulation of GTP binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of GTP binding. [GO_REF:0000059, GOC:TermGenie, PMID:19066305, PMID:21454546]		gocheck_do_not_annotate	inhibition of GTP binding NARROW [GOC:TermGenie]		GO:1904424 ! regulation of GTP binding	negatively_regulates GO:0043167 ! ion binding	
GO:1904426	positive regulation of GTP binding	biological_process		Any process that activates or increases the frequency, rate or extent of GTP binding. [GO_REF:0000059, GOC:TermGenie, PMID:19066305, PMID:21454546]		gocheck_do_not_annotate	upregulation of GTP binding EXACT [GOC:TermGenie]		GO:1904424 ! regulation of GTP binding	positively_regulates GO:0043167 ! ion binding	
GO:1904432	regulation of ferrous iron binding	biological_process		Any process that modulates the frequency, rate or extent of ferrous iron binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate			GO:0051098 ! regulation of binding	regulates GO:0043167 ! ion binding	
GO:1904433	negative regulation of ferrous iron binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of ferrous iron binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate	inhibition of ferrous iron binding NARROW [GOC:TermGenie]		GO:1904432 ! regulation of ferrous iron binding	negatively_regulates GO:0043167 ! ion binding	
GO:1904434	positive regulation of ferrous iron binding	biological_process		Any process that activates or increases the frequency, rate or extent of ferrous iron binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate	upregulation of ferrous iron binding EXACT [GOC:TermGenie]		GO:1904432 ! regulation of ferrous iron binding	positively_regulates GO:0043167 ! ion binding	
GO:1904435	regulation of transferrin receptor binding	biological_process		Any process that modulates the frequency, rate or extent of transferrin receptor binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate			GO:1900120 ! regulation of receptor binding		
GO:1904436	negative regulation of transferrin receptor binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of transferrin receptor binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate	inhibition of transferrin receptor binding NARROW [GOC:TermGenie]		GO:1904435 ! regulation of transferrin receptor binding		
GO:1904437	positive regulation of transferrin receptor binding	biological_process		Any process that activates or increases the frequency, rate or extent of transferrin receptor binding. [GO_REF:0000059, GOC:BHF, GOC:kom, GOC:TermGenie, PMID:18353247]		gocheck_do_not_annotate	upregulation of transferrin receptor binding EXACT [GOC:TermGenie]		GO:1904435 ! regulation of transferrin receptor binding		
GO:1904451	regulation of potassium:proton exchanging ATPase activity	biological_process		Any process that modulates the frequency, rate or extent of hydrogen:potassium-exchanging ATPase activity. [GO_REF:0000059, GOC:TermGenie, PMID:11897793]		gocheck_do_not_annotate	regulation of proton pump activity BROAD [GOC:TermGenie]		GO:1901016 ! regulation of potassium ion transmembrane transporter activity		
GO:1904452	negative regulation of potassium:proton exchanging ATPase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of hydrogen:potassium-exchanging ATPase activity. [GO_REF:0000059, GOC:TermGenie, PMID:11897793]		gocheck_do_not_annotate	negative regulation of hydrogen:potassium-exchanging ATPase activity EXACT []		GO:1904451 ! regulation of potassium:proton exchanging ATPase activity		
GO:1904453	positive regulation of potassium:proton exchanging ATPase activity	biological_process		Any process that activates or increases the frequency, rate or extent of hydrogen:potassium-exchanging ATPase activity. [GO_REF:0000059, GOC:TermGenie, PMID:11897793]		gocheck_do_not_annotate	upregulation of hydrogen:potassium-exchanging ATPase activity EXACT [GOC:TermGenie]		GO:1904451 ! regulation of potassium:proton exchanging ATPase activity		
GO:1904475	regulation of small GTPase binding	biological_process		Any process that modulates the frequency, rate or extent of small GTPase binding. [GO_REF:0000059, GOC:TermGenie, PMID:15798216]		gocheck_do_not_annotate	regulation of Ras GTPase binding NARROW []		GO:0043393 ! regulation of protein binding		term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1904476	negative regulation of small GTPase binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of small GTPase binding. [GO_REF:0000059, GOC:TermGenie, PMID:15798216]		gocheck_do_not_annotate	negative regulation of Ras GTPase binding NARROW []		GO:1904475 ! regulation of small GTPase binding		term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1904477	positive regulation of small GTPase binding	biological_process		Any process that activates or increases the frequency, rate or extent of small GTPase binding. [GO_REF:0000059, GOC:TermGenie, PMID:15798216]		gocheck_do_not_annotate	upregulation of small GTPase binding EXACT [GOC:TermGenie]		GO:1904475 ! regulation of small GTPase binding		term_tracker_item https://github.com/geneontology/go-ontology/issues/18750 xsd:anyURI
GO:1904526	regulation of microtubule binding	biological_process		Any process that modulates the frequency, rate or extent of microtubule binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	regulation of microtubule/chromatin interaction RELATED [GOC:TermGenie]		GO:0043393 ! regulation of protein binding		
GO:1904527	negative regulation of microtubule binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of microtubule binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	negative regulation of microtubule/chromatin interaction RELATED [GOC:TermGenie]		GO:1904526 ! regulation of microtubule binding		
GO:1904528	positive regulation of microtubule binding	biological_process		Any process that activates or increases the frequency, rate or extent of microtubule binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	upregulation of microtubule/chromatin interaction RELATED [GOC:TermGenie]		GO:1904526 ! regulation of microtubule binding		
GO:1904529	regulation of actin filament binding	biological_process		Any process that modulates the frequency, rate or extent of actin filament binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	regulation of F-actin binding EXACT [GOC:TermGenie]		GO:1904616 ! regulation of actin binding		
GO:1904530	negative regulation of actin filament binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of actin filament binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	negative regulation of F-actin binding EXACT [GOC:TermGenie]		GO:1904617 ! negative regulation of actin binding		
GO:1904531	positive regulation of actin filament binding	biological_process		Any process that activates or increases the frequency, rate or extent of actin filament binding. [GO_REF:0000059, GOC:als, GOC:TermGenie, PMID:24520051]		gocheck_do_not_annotate	upregulation of F-actin binding EXACT [GOC:TermGenie]		GO:1904618 ! positive regulation of actin binding		
GO:1904572	negative regulation of mRNA binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of mRNA binding. [GO_REF:0000059, GOC:TermGenie, PMID:19716792]		gocheck_do_not_annotate	inhibition of mRNA binding NARROW [GOC:TermGenie]		GO:1905215 ! negative regulation of RNA binding		
GO:1904573	regulation of selenocysteine insertion sequence binding	biological_process		Any process that modulates the frequency, rate or extent of selenocysteine insertion sequence binding. [GO_REF:0000059, GOC:TermGenie, PMID:19716792]		gocheck_do_not_annotate	regulation of SECIS binding EXACT [GOC:TermGenie]		GO:1902415 ! regulation of mRNA binding		
GO:1904574	negative regulation of selenocysteine insertion sequence binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of selenocysteine insertion sequence binding. [GO_REF:0000059, GOC:TermGenie, PMID:19716792]		gocheck_do_not_annotate	negative regulation of SECIS binding EXACT [GOC:TermGenie]		GO:1904573 ! regulation of selenocysteine insertion sequence binding		
GO:1904575	positive regulation of selenocysteine insertion sequence binding	biological_process		Any process that activates or increases the frequency, rate or extent of selenocysteine insertion sequence binding. [GO_REF:0000059, GOC:TermGenie, PMID:19716792]		gocheck_do_not_annotate	upregulation of selenocysteine insertion sequence binding EXACT [GOC:TermGenie]		GO:1904573 ! regulation of selenocysteine insertion sequence binding		
GO:1904603	regulation of advanced glycation end-product receptor activity	biological_process		Any process that modulates the frequency, rate or extent of advanced glycation end-product receptor activity. [GO_REF:0000059, GOC:krc, GOC:TermGenie, PMID:16503878]		gocheck_do_not_annotate	regulation of RAGE activity EXACT [GOC:TermGenie]		GO:0010469 ! regulation of signaling receptor activity		
GO:1904604	negative regulation of advanced glycation end-product receptor activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of advanced glycation end-product receptor activity. [GO_REF:0000059, GOC:krc, GOC:TermGenie, PMID:16503878]		gocheck_do_not_annotate	negative regulation of RAGE activity EXACT [GOC:TermGenie]		GO:2000272 ! negative regulation of signaling receptor activity		
GO:1904605	positive regulation of advanced glycation end-product receptor activity	biological_process		Any process that activates or increases the frequency, rate or extent of advanced glycation end-product receptor activity. [GO_REF:0000059, GOC:krc, GOC:TermGenie, PMID:16503878]		gocheck_do_not_annotate	upregulation of RAGE activity EXACT [GOC:TermGenie]		GO:2000273 ! positive regulation of signaling receptor activity		
GO:1904616	regulation of actin binding	biological_process		Any process that modulates the frequency, rate or extent of actin binding. [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:8621557]		gocheck_do_not_annotate	regulation of membrane associated actin binding NARROW [GOC:TermGenie]		GO:0043393 ! regulation of protein binding		
GO:1904617	negative regulation of actin binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of actin binding. [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:8621557]		gocheck_do_not_annotate	negative regulation of membrane associated actin binding NARROW [GOC:TermGenie]		GO:1904616 ! regulation of actin binding		
GO:1904618	positive regulation of actin binding	biological_process		Any process that activates or increases the frequency, rate or extent of actin binding. [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:8621557]		gocheck_do_not_annotate	upregulation of membrane associated actin binding NARROW [GOC:TermGenie]		GO:1904616 ! regulation of actin binding		
GO:1904666	regulation of ubiquitin protein ligase activity	biological_process	GO:1903834	Any process that modulates the frequency, rate or extent of ubiquitin protein ligase activity. [GO_REF:0000059, GOC:dph, GOC:TermGenie, GOC:vw, PMID:10921876, PMID:26216882]		gocheck_do_not_annotate	regulation of ubiquitin ligase activity EXACT [GOC:TermGenie]		GO:0051438 ! regulation of ubiquitin-protein transferase activity		
GO:1904667	negative regulation of ubiquitin protein ligase activity	biological_process	GO:1904190	Any process that stops, prevents or reduces the frequency, rate or extent of ubiquitin protein ligase activity. [GO_REF:0000059, GOC:dph, GOC:tb, GOC:TermGenie, PMID:26216882]		gocheck_do_not_annotate	negative regulation of ubiquitin ligase activity EXACT [GOC:TermGenie]		GO:1904666 ! regulation of ubiquitin protein ligase activity		
GO:1904668	positive regulation of ubiquitin protein ligase activity	biological_process	GO:1903835	Any process that activates or increases the frequency, rate or extent of ubiquitin protein ligase activity. [GO_REF:0000059, GOC:dph, GOC:TermGenie, GOC:vw, PMID:10921876, PMID:26216882]		gocheck_do_not_annotate	upregulation of ubiquitin protein ligase activity EXACT [GOC:TermGenie]		GO:1904666 ! regulation of ubiquitin protein ligase activity		
GO:1904683	regulation of metalloendopeptidase activity	biological_process		Any process that modulates the frequency, rate or extent of metalloendopeptidase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:18591254]		gocheck_do_not_annotate	regulation of metalloendoproteinase activity NARROW [GOC:TermGenie]		GO:1905048 ! regulation of metallopeptidase activity		
GO:1904684	negative regulation of metalloendopeptidase activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of metalloendopeptidase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:18591254]		gocheck_do_not_annotate	negative regulation of metalloendoproteinase activity NARROW [GOC:TermGenie]		GO:1905049 ! negative regulation of metallopeptidase activity		
GO:1904685	positive regulation of metalloendopeptidase activity	biological_process		Any process that activates or increases the frequency, rate or extent of metalloendopeptidase activity. [GO_REF:0000059, GOC:BHF, GOC:BHF_miRNA, GOC:rph, GOC:TermGenie, PMID:18591254]		gocheck_do_not_annotate	upregulation of metalloendoproteinase activity NARROW [GOC:TermGenie]		GO:1905050 ! positive regulation of metallopeptidase activity		
GO:1904732	regulation of electron transfer activity	biological_process		Any process that modulates the frequency, rate or extent of electron transfer activity. [GO_REF:0000059, GOC:TermGenie, PMID:25416781]		gocheck_do_not_annotate	regulation of thioredoxin-like 2Fe-2S ferredoxin NARROW [GOC:TermGenie]		GO:0065009 ! regulation of molecular function		
GO:1904733	negative regulation of electron transfer activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of electron transfer activity. [GO_REF:0000059, GOC:TermGenie, PMID:25416781]		gocheck_do_not_annotate	negative regulation of thioredoxin-like 2Fe-2S ferredoxin NARROW [GOC:TermGenie]		GO:1904732 ! regulation of electron transfer activity		
GO:1904734	positive regulation of electron transfer activity	biological_process		Any process that activates or increases the frequency, rate or extent of electron transfer activity. [GO_REF:0000059, GOC:TermGenie, PMID:25416781]		gocheck_do_not_annotate	upregulation of thioredoxin-like 2Fe-2S ferredoxin NARROW [GOC:TermGenie]		GO:1904732 ! regulation of electron transfer activity		
GO:1904742	regulation of telomeric DNA binding	biological_process		Any process that modulates the frequency, rate or extent of telomeric DNA binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:24415760]		gocheck_do_not_annotate	regulation of telomeric repeat binding EXACT [GOC:TermGenie]		GO:0051101 ! regulation of DNA binding		
GO:1904743	negative regulation of telomeric DNA binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of telomeric DNA binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:24415760]		gocheck_do_not_annotate	negative regulation of telomeric repeat binding EXACT [GOC:TermGenie]		GO:1904742 ! regulation of telomeric DNA binding		
GO:1904744	positive regulation of telomeric DNA binding	biological_process		Any process that activates or increases the frequency, rate or extent of telomeric DNA binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:24415760]		gocheck_do_not_annotate	upregulation of telomeric repeat binding EXACT [GOC:TermGenie]		GO:1904742 ! regulation of telomeric DNA binding		
GO:1904782	negative regulation of NMDA glutamate receptor activity	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of NMDA glutamate receptor activity. [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:12857]		gocheck_do_not_annotate	negative regulation of NMDA receptor EXACT [GOC:TermGenie]		GO:2000310 ! regulation of NMDA receptor activity	negatively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904783	positive regulation of NMDA glutamate receptor activity	biological_process		Any process that activates or increases the frequency, rate or extent of NMDA glutamate receptor activity. [GO_REF:0000059, GOC:mr, GOC:TermGenie, PMID:12857]		gocheck_do_not_annotate	upregulation of NMDA receptor EXACT [GOC:TermGenie]		GO:2000310 ! regulation of NMDA receptor activity	positively_regulates GO:0015318 ! inorganic molecular entity transmembrane transporter activity	
GO:1904793	regulation of euchromatin binding	biological_process		Any process that modulates the frequency, rate or extent of euchromatin binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate			GO:0035561 ! regulation of chromatin binding		
GO:1904794	negative regulation of euchromatin binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of euchromatin binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate	inhibition of euchromatin binding NARROW [GOC:TermGenie]		GO:1904793 ! regulation of euchromatin binding		
GO:1904795	positive regulation of euchromatin binding	biological_process		Any process that activates or increases the frequency, rate or extent of euchromatin binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate	upregulation of euchromatin binding EXACT [GOC:TermGenie]		GO:1904793 ! regulation of euchromatin binding		
GO:1904796	regulation of core promoter binding	biological_process		Any process that modulates the frequency, rate or extent of core promoter binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate			GO:2000677 ! regulation of transcription regulatory region DNA binding		
GO:1904797	negative regulation of core promoter binding	biological_process		Any process that stops, prevents or reduces the frequency, rate or extent of core promoter binding. [GO_REF:0000059, GOC:BHF, GOC:BHF_telomere, GOC:nc, GOC:TermGenie, PMID:22723415]		gocheck_do_not_annotate	inhibition of core promoter binding NARROW [GOC:TermGenie]		GO:2000678 ! negative regulation of transcription regulatory region DNA binding		
